id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
19907013,22129762,15000.0,15000.0,15000.0, 60 months,15.61,361.67,D,D1,Assistant Controller,< 1 year,OWN,55000.0,Not Verified,Jul-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19907013,debt_consolidation,Debt consolidation,240xx,VA,25.16,0.0,Nov-2000,2.0,16.0,0.0,12055.0,42.7,47.0,w,13191.83,13191.83,5069.36,5069.36,1808.17,3261.19,0.0,0.0,0.0,Jan-2016,272.0,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,203641.0,28200.0
28062231,30575363,20000.0,20000.0,20000.0, 60 months,14.49,470.47,C,C4,Commercial Sales Associate,6 years,OWN,75000.0,Source Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28062231,debt_consolidation,Debt consolidation,100xx,NY,20.03,0.0,Oct-1996,0.0,9.0,0.0,30673.0,84.0,12.0,f,16529.58,16529.58,6586.58,6586.58,3470.42,3116.16,0.0,0.0,0.0,Dec-2015,470.47,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,35044.0,36500.0
17123274,19245801,14100.0,14100.0,14100.0, 36 months,20.2,525.45,E,E3,Senior Operations Support Analyst,10+ years,MORTGAGE,52000.0,Not Verified,Jun-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17123274,debt_consolidation,Debt consolidation,141xx,NY,19.39,3.0,Sep-1997,1.0,10.0,0.0,25067.0,94.2,21.0,f,0.0,0.0,5254.5,5254.5,3109.33,2145.17,0.0,0.0,0.0,Apr-2015,525.45,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,131975.0,26600.0
4308660,5491173,19400.0,19400.0,19400.0, 60 months,15.31,464.69,C,C2,Norfolk Southern,8 years,MORTGAGE,73000.0,Verified,Apr-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4308660,debt_consolidation,A Fresh Start,435xx,OH,11.18,0.0,Aug-2000,1.0,13.0,1.0,10113.0,49.6,19.0,f,0.0,0.0,9174.43,9174.43,2540.81,2557.58,0.0,4076.04,731.311199998,Mar-2014,464.69,Jun-2014,0.0,INDIVIDUAL,0.0,0.0,114062.0,20400.0
5957578,7429977,12000.0,12000.0,12000.0, 60 months,15.22,286.87,C,C3,Day Glo Color Corp,10+ years,RENT,48000.0,Verified,Jul-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5957578,debt_consolidation,consolidate,902xx,CA,23.28,0.0,Aug-2001,0.0,11.0,0.0,16438.0,55.2,42.0,f,0.0,0.0,6476.01,6476.01,1889.96,1838.58,0.0,2747.47,490.986,Aug-2014,286.87,Nov-2014,0.0,INDIVIDUAL,0.0,0.0,148179.0,29788.0
28633149,31166292,12000.0,12000.0,12000.0, 60 months,13.35,275.2,C,C2,Account Exec,8 years,RENT,60000.0,Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28633149,debt_consolidation,Debt consolidation,553xx,MN,16.0,2.0,Nov-1992,2.0,12.0,0.0,5061.0,26.8,24.0,w,0.0,0.0,2476.8,2476.8,1333.55,1143.25,0.0,0.0,0.0,Jul-2015,275.2,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,35435.0,18900.0
14418102,16470496,6500.0,6500.0,6500.0, 60 months,13.65,150.07,C,C1,Product manager ,5 years,MORTGAGE,93000.0,Not Verified,Apr-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14418102,home_improvement,Home improvement,750xx,TX,11.59,1.0,Mar-2005,3.0,21.0,0.0,369.0,0.7,44.0,w,0.0,0.0,1894.03,1894.03,551.46,499.03,0.0,843.54,8.4354,Nov-2014,150.07,Apr-2015,0.0,INDIVIDUAL,0.0,0.0,56968.0,50500.0
23895356,26268037,6000.0,6000.0,6000.0, 36 months,16.29,211.81,D,D2,Consultant,9 years,MORTGAGE,75000.0,Not Verified,Aug-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23895356,debt_consolidation,Debt consolidation,186xx,PA,20.05,0.0,Nov-2006,1.0,12.0,0.0,7950.0,34.4,17.0,w,0.0,0.0,2329.91,2329.91,1535.36,794.55,0.0,0.0,0.0,Jul-2015,211.81,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,217268.0,23100.0
32520320,35133662,5600.0,5600.0,5600.0, 36 months,15.61,195.81,D,D1,gardener,8 years,RENT,42000.0,Source Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32520320,debt_consolidation,Debt consolidation,454xx,OH,12.69,0.0,Aug-2007,2.0,9.0,0.0,9483.0,68.7,12.0,f,0.0,0.0,1561.62,1561.62,1029.68,531.94,0.0,0.0,0.0,Jul-2015,195.81,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,10466.0,13800.0
13077806,15179997,14175.0,14175.0,14175.0, 36 months,18.25,514.24,D,D3,Office Manager,2 years,MORTGAGE,42000.0,Verified,Apr-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13077806,house,Home buying,945xx,CA,18.0,0.0,Mar-2007,0.0,7.0,0.0,6620.0,64.9,15.0,w,0.0,0.0,1028.48,1028.48,601.87,426.61,0.0,0.0,0.0,Jun-2014,514.24,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,123447.0,10200.0
3964774,5066925,3725.0,3725.0,3725.0, 36 months,19.72,137.91,D,D5,State of Tennessee,5 years,MORTGAGE,29656.0,Verified,Apr-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3964774,credit_card,Personal Loan,372xx,TN,31.6,1.0,Oct-1988,3.0,12.0,0.0,4961.0,35.7,31.0,w,0.0,0.0,2288.22,2288.22,1194.4,733.1,0.0,360.72,3.6072000013,Jul-2014,137.91,Dec-2014,0.0,INDIVIDUAL,1.0,0.0,115270.0,13900.0
16051431,18153912,18000.0,18000.0,17950.0, 36 months,16.29,635.41,D,D2,INSIDE SALES,8 years,OWN,50000.0,Not Verified,Jun-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16051431,debt_consolidation,Debt consolidation,840xx,UT,21.89,1.0,Jul-2004,1.0,12.0,0.0,18453.0,73.8,22.0,f,0.0,0.0,5718.69,5702.8,3716.83,2001.86,0.0,0.0,0.0,Mar-2015,635.41,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,89720.0,25000.0
14480545,16542821,4950.0,4950.0,4950.0, 36 months,20.49,185.2,E,E2,Manager,5 years,RENT,32500.0,Not Verified,Apr-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14480545,debt_consolidation,Debt consolidation,605xx,IL,13.59,2.0,Jul-1995,3.0,6.0,0.0,1168.0,31.6,16.0,f,0.0,0.0,2889.45,2889.45,1328.32,894.08,0.0,667.05,120.068999999,Apr-2015,185.2,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,11587.0,3700.0
4194963,5337157,16200.0,16200.0,16200.0, 36 months,8.9,514.41,A,A5,mclaughlin ford,10+ years,MORTGAGE,100000.0,Source Verified,Apr-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4194963,credit_card,Credit card refinancing,291xx,SC,13.23,0.0,Aug-1972,0.0,10.0,0.0,24867.0,66.3,17.0,f,0.0,0.0,6989.88,6989.88,3775.85,1539.43,0.0,1674.6,16.746000002,Jul-2014,200.0,Aug-2014,0.0,INDIVIDUAL,0.0,0.0,163459.0,37500.0
37811001,40573861,15000.0,15000.0,15000.0, 36 months,15.99,527.29,D,D2,Manager,6 years,RENT,42000.0,Source Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37811001,home_improvement,Home improvement,330xx,FL,17.38,0.0,Mar-2008,2.0,10.0,0.0,13637.0,52.0,25.0,f,0.0,0.0,1027.93,1027.93,659.19,368.74,0.0,0.0,0.0,Mar-2015,527.29,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,29886.0,26200.0
3728266,4720839,11000.0,11000.0,10975.0, 36 months,14.33,377.72,C,C1,Gatski Commercial,< 1 year,RENT,37440.0,Not Verified,Mar-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3728266,debt_consolidation,Consolidation,891xx,NV,9.33,0.0,May-2003,1.0,7.0,0.0,14055.0,28.5,15.0,f,0.0,0.0,5665.8,5652.99,4013.67,1641.68,0.0,10.45,0.0,Jun-2014,377.72,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,14055.0,49300.0
3284588,4056746,16000.0,16000.0,16000.0, 60 months,23.76,458.07,F,F4,Fairfield Parklane LP,7 years,RENT,59000.0,Verified,Feb-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3284588,wedding,Dream Wedding,207xx,MD,26.2,0.0,Aug-2000,1.0,20.0,1.0,9942.0,35.8,35.0,f,0.0,0.0,2716.57,2716.57,581.37,1248.67,0.0,886.53,8.8653000041,Jun-2013,458.07,Nov-2013,0.0,INDIVIDUAL,0.0,0.0,52149.0,27800.0
3638459,4590879,35000.0,35000.0,35000.0, 60 months,19.72,921.85,D,D5,Olenick & Associates,2 years,MORTGAGE,150000.0,Verified,Mar-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3638459,debt_consolidation,Long Term Plan,604xx,IL,21.98,0.0,Jan-1982,1.0,24.0,0.0,92393.0,72.0,38.0,f,0.0,0.0,19703.43,19703.43,6730.62,8927.85,0.0,4044.96,40.3197999961,Sep-2014,921.85,Jan-2015,0.0,INDIVIDUAL,0.0,0.0,642135.0,110600.0
16471615,18554129,14525.0,14525.0,14475.0, 36 months,14.99,503.45,C,C5,Waitress,9 years,OWN,40000.0,Source Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16471615,debt_consolidation,Debt consolidation,461xx,IN,9.39,1.0,Oct-1998,2.0,9.0,1.0,9500.0,56.2,25.0,f,0.0,0.0,7469.31,7443.6,3771.83,1766.12,0.0,1931.36,347.644799993,Apr-2015,503.45,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,147717.0,16900.0
2085482,2417692,8500.0,8500.0,8500.0, 36 months,17.77,306.32,D,D1,avis,3 years,RENT,42000.0,Not Verified,Dec-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2085482,debt_consolidation,Debt consolidation,919xx,CA,21.54,0.0,Jan-2001,1.0,9.0,0.0,6763.0,61.5,18.0,f,0.0,0.0,5645.22,5645.22,3229.2,1668.98,0.0,747.04,7.470399999,Apr-2014,306.32,Jul-2014,0.0,INDIVIDUAL,0.0,0.0,6763.0,11000.0
8355158,10097276,18000.0,18000.0,18000.0, 60 months,17.76,454.74,D,D1,Roll off driver,10+ years,MORTGAGE,63000.0,Verified,Oct-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8355158,debt_consolidation,Pay off credit cards,469xx,IN,32.63,0.0,Apr-1997,4.0,20.0,1.0,20206.0,36.6,39.0,f,0.0,0.0,6392.6,6392.6,1798.92,2293.66,0.0,2300.02,23.0002,Jul-2014,454.74,May-2015,0.0,INDIVIDUAL,0.0,0.0,135214.0,55200.0
46600543,49748338,18000.0,18000.0,18000.0, 60 months,16.99,447.25,D,D3,RN,6 years,MORTGAGE,65000.0,Not Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46600543,debt_consolidation,Debt consolidation,325xx,FL,38.79,0.0,Feb-1994,1.0,22.0,0.0,31798.0,66.9,41.0,w,0.0,0.0,877.51,877.51,386.53,490.98,0.0,0.0,0.0,Jul-2015,447.25,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,196002.0,47500.0
39722208,42546049,29050.0,29050.0,29050.0, 36 months,19.99,1079.46,E,E3,Sr. Network Engineer,2 years,RENT,112500.0,Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39722208,debt_consolidation,Debt consolidation,217xx,MD,3.52,1.0,Apr-2002,1.0,6.0,0.0,13323.0,84.9,25.0,f,23318.8,23318.8,9650.62,9650.62,5731.2,3919.42,0.0,0.0,0.0,Oct-2015,1079.46,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,13323.0,15700.0
7064302,7689535,12675.0,12675.0,12675.0, 60 months,23.5,360.97,F,F1,Dupre' Logistics,10+ years,OWN,60000.0,Verified,Sep-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7064302,debt_consolidation,Debt Consolidation,706xx,LA,20.72,0.0,Aug-2001,1.0,11.0,1.0,8684.0,59.1,34.0,f,0.0,0.0,4576.89,4576.89,966.02,1920.84,0.0,1690.03,16.9002999982,May-2014,360.97,Oct-2014,0.0,INDIVIDUAL,0.0,0.0,53032.0,14700.0
34602946,37286225,35000.0,35000.0,35000.0, 60 months,20.99,946.68,E,E4,Director of Sales,10+ years,RENT,115000.0,Verified,Nov-2014,y,https://www.lendingclub.com/browse/loanDetail.action?loan_id=34602946,debt_consolidation,Debt consolidation,333xx,FL,15.62,1.0,Apr-1991,2.0,18.0,0.0,11480.0,60.4,59.0,w,30971.49,30971.49,12008.95,12008.95,4028.51,7980.44,0.0,0.0,0.0,Jan-2016,1183.35,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,61820.0,19100.0
52506465,55996196,6400.0,6400.0,6400.0, 36 months,13.99,218.71,C,C4,Teacher,1 year,RENT,63200.0,Not Verified,Jun-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52506465,debt_consolidation,Debt consolidation,917xx,CA,16.45,1.0,Nov-1998,0.0,9.0,0.0,7054.0,69.0,14.0,f,5509.83,5509.83,1302.31,1302.31,890.17,412.14,0.0,0.0,0.0,Dec-2015,218.71,Jun-2015,0.0,INDIVIDUAL,0.0,0.0,29341.0,10200.0
50183392,53562110,13625.0,13625.0,13625.0, 36 months,15.61,476.4,D,D1,telrecruiter,10+ years,RENT,31000.0,Not Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50183392,debt_consolidation,Debt consolidation,549xx,WI,9.37,2.0,Dec-2002,1.0,22.0,0.0,7285.0,35.9,66.0,w,11471.17,11471.17,3322.98,3322.98,2153.83,1145.33,23.82,0.0,0.0,Jan-2016,476.4,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,7377.0,20300.0
45764625,48872346,6500.0,6500.0,6500.0, 36 months,10.99,212.78,B,B4,Teacher,10+ years,MORTGAGE,82000.0,Not Verified,Apr-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45764625,home_improvement,Home improvement,480xx,MI,16.82,1.0,Nov-2003,0.0,12.0,0.0,7036.0,46.3,53.0,f,5233.98,5233.98,1705.05,1705.05,1266.02,439.03,0.0,0.0,0.0,Dec-2015,212.78,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,286858.0,15200.0
16692363,18804885,25000.0,25000.0,25000.0, 60 months,16.29,611.82,D,D2,Customer Service,7 years,RENT,67000.0,Source Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16692363,debt_consolidation,Debt consolidation,940xx,CA,20.09,0.0,Jul-2001,1.0,6.0,0.0,16862.0,92.1,12.0,w,20167.67,20167.67,9789.12,9789.12,4832.33,4956.79,0.0,0.0,0.0,Sep-2015,611.82,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,41953.0,18300.0
22294588,24617241,15000.0,15000.0,15000.0, 36 months,10.99,491.01,B,B3,Web Developer,2 years,RENT,40000.0,Not Verified,Aug-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22294588,debt_consolidation,Debt consolidation,372xx,TN,11.61,0.0,Aug-2007,0.0,12.0,0.0,14408.0,54.0,18.0,f,9341.55,9341.55,7410.17,7410.17,5658.45,1751.72,0.0,0.0,0.0,Nov-2015,491.01,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,36632.0,26700.0
28232358,30745497,8625.0,8625.0,8625.0, 36 months,16.29,304.47,D,D2,Human Resources Specialist,10+ years,MORTGAGE,60000.0,Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28232358,debt_consolidation,Debt consolidation,657xx,MO,25.44,1.0,Feb-1999,1.0,19.0,1.0,17539.0,49.0,37.0,w,6418.0,6418.0,3333.56,3333.56,2207.0,1126.56,0.0,0.0,0.0,Sep-2015,304.47,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,148099.0,35800.0
7439506,9101504,10000.0,10000.0,10000.0, 36 months,12.99,336.9,B,B4,Ontario Mills 76,7 years,OWN,43000.0,Not Verified,Sep-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7439506,credit_card,Chase Credit card,923xx,CA,23.33,0.0,Jul-2007,0.0,11.0,0.0,11470.0,82.5,16.0,f,0.0,0.0,5943.91,5943.91,3701.79,1351.07,0.0,891.05,160.389,Jan-2015,336.9,May-2015,0.0,INDIVIDUAL,0.0,0.0,33529.0,13900.0
37307557,39880330,16000.0,16000.0,16000.0, 60 months,18.54,411.01,E,E1,Accountant,3 years,RENT,40000.0,Source Verified,Dec-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37307557,debt_consolidation,Debt consolidation,913xx,CA,37.26,0.0,Sep-2003,0.0,16.0,0.0,13179.0,55.6,20.0,w,0.0,0.0,2449.58,2449.58,844.75,1604.83,0.0,0.0,0.0,Aug-2015,411.01,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,159355.0,23700.0
7947116,9669108,8000.0,8000.0,8000.0, 36 months,15.61,279.72,C,C3,Director of Special Education,6 years,MORTGAGE,105000.0,Not Verified,Oct-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7947116,debt_consolidation,Consolidation Loan,560xx,MN,19.07,1.0,Oct-1990,3.0,9.0,0.0,15482.0,58.6,33.0,f,3326.54,3326.54,6432.16,6432.16,4673.46,1758.7,0.0,0.0,0.0,Oct-2015,279.72,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,182413.0,26400.0
7338298,9000321,4000.0,4000.0,4000.0, 36 months,15.61,139.86,C,C3,durham school services,4 years,RENT,32000.0,Source Verified,Sep-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7338298,debt_consolidation,happy days,614xx,IL,17.7,0.0,Feb-2003,1.0,7.0,1.0,9763.0,85.6,25.0,w,0.0,0.0,2921.8,2921.8,1768.42,749.06,0.0,404.32,72.7776,Apr-2015,139.86,Aug-2015,0.0,INDIVIDUAL,0.0,0.0,12883.0,11400.0
3488276,4370892,27000.0,27000.0,26950.0, 60 months,12.12,602.24,B,B3,Encore Wire Corporation,2 years,MORTGAGE,104000.0,Verified,Mar-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3488276,debt_consolidation,Debt consolidation,750xx,TX,11.88,2.0,Sep-1994,0.0,10.0,0.0,41342.0,53.4,19.0,f,0.0,0.0,11499.37,11478.11,4923.45,3498.23,0.0,3077.69,30.7768999981,May-2014,602.24,Oct-2014,0.0,INDIVIDUAL,0.0,0.0,184070.0,77400.0
23152674,25505635,14000.0,14000.0,14000.0, 36 months,11.67,462.8,B,B4,Senior Tax Advisory,10+ years,RENT,90000.0,Not Verified,Jul-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23152674,debt_consolidation,Debt consolidation,106xx,NY,9.28,2.0,Jul-1988,0.0,13.0,0.0,26951.0,64.3,33.0,w,0.0,0.0,1851.2,1851.2,1325.78,525.42,0.0,0.0,0.0,Dec-2014,462.8,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,26951.0,41900.0
7380774,9042715,1500.0,1500.0,1500.0, 36 months,10.99,49.11,B,B2,Drafter,4 years,RENT,38000.0,Not Verified,Oct-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7380774,home_improvement,bath remodel,774xx,TX,17.53,0.0,Oct-2006,0.0,9.0,0.0,11079.0,55.7,14.0,f,467.48,467.48,1278.66,1278.66,1032.52,246.14,0.0,0.0,0.0,Dec-2015,49.11,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,17516.0,19900.0
12666584,14668721,20000.0,20000.0,20000.0, 60 months,17.57,503.21,D,D2,Retail Sales Consultant,4 years,RENT,50000.0,Source Verified,Mar-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12666584,debt_consolidation,Debt consolidation,809xx,CO,34.35,0.0,Jan-1995,0.0,8.0,0.0,20775.0,68.3,16.0,f,0.0,0.0,7116.86,7116.86,2008.15,2520.74,0.0,2587.97,465.8346,Dec-2014,503.21,May-2015,0.0,INDIVIDUAL,0.0,0.0,53505.0,30400.0
8974773,10776915,15000.0,15000.0,15000.0, 60 months,19.52,393.42,D,D4,Derrickhand ,7 years,MORTGAGE,85000.0,Source Verified,Nov-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8974773,debt_consolidation,Credit card payoff,360xx,AL,21.38,0.0,May-2007,2.0,10.0,0.0,12961.0,51.8,19.0,f,10874.63,10874.63,9047.97,9047.97,4125.37,4922.6,0.0,0.0,0.0,Oct-2015,393.42,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,213465.0,25000.0
48765299,52014046,20000.0,20000.0,19975.0, 60 months,16.55,492.23,D,D2,Production Technician,4 years,RENT,50000.0,Verified,Jun-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48765299,credit_card,Credit card refinancing,230xx,VA,14.57,0.0,Jan-2005,0.0,5.0,0.0,15477.0,98.6,8.0,f,18656.02,18632.7,2934.99,2931.32,1343.98,1591.01,0.0,0.0,0.0,Dec-2015,492.23,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,19400.0,15700.0
39711171,42534972,12000.0,12000.0,12000.0, 36 months,8.19,377.09,A,A5,correction officer,10+ years,MORTGAGE,100000.0,Not Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39711171,debt_consolidation,Debt consolidation,109xx,NY,22.87,4.0,Jul-1993,0.0,19.0,0.0,13186.0,30.7,67.0,w,9890.88,9890.88,2628.71,2628.71,2109.12,519.59,0.0,0.0,0.0,Aug-2015,377.09,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,246845.0,43000.0
12257340,12977156,24000.0,24000.0,24000.0, 36 months,8.9,762.08,A,A5,RN,9 years,MORTGAGE,75000.0,Source Verified,Feb-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12257340,debt_consolidation,Debt consolidation,015xx,MA,15.68,0.0,Oct-1998,1.0,17.0,0.0,31110.0,75.9,43.0,w,0.0,0.0,6735.69,6735.69,2964.04,846.36,0.0,2925.29,29.2528999969,Aug-2014,762.08,Dec-2014,0.0,INDIVIDUAL,0.0,0.0,248259.0,41000.0
38569100,41353040,14750.0,14750.0,14750.0, 60 months,15.99,358.62,D,D2,Business Manager,7 years,MORTGAGE,49402.0,Source Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38569100,debt_consolidation,Debt consolidation,730xx,OK,6.61,0.0,Jun-2004,2.0,5.0,0.0,7660.0,100.8,12.0,w,12857.01,12857.01,3967.58,3967.58,1892.99,2038.73,35.86,0.0,0.0,Dec-2015,358.62,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,56279.0,7600.0
4537266,5779557,8000.0,8000.0,8000.0, 36 months,13.11,269.98,B,B4,US Army,5 years,MORTGAGE,56000.0,Source Verified,May-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4537266,debt_consolidation,new loan,240xx,VA,11.02,1.0,Jul-1996,0.0,8.0,0.0,7708.0,61.7,40.0,f,1463.21,1463.21,8230.97,8230.97,6536.79,1694.18,0.0,0.0,0.0,Jan-2016,134.99,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,304649.0,12500.0
27069866,29572900,26000.0,26000.0,26000.0, 36 months,6.49,796.76,A,A2,RN,8 years,MORTGAGE,75000.0,Source Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27069866,debt_consolidation,Debt consolidation,173xx,PA,20.13,0.0,Apr-1985,0.0,13.0,0.0,30241.0,65.2,48.0,w,17887.8,17887.8,9561.12,9561.12,8112.2,1448.92,0.0,0.0,0.0,Oct-2015,796.76,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,166585.0,46400.0
48374787,51633520,20000.0,20000.0,19900.0, 36 months,8.18,628.39,B,B1,Support Manager,8 years,RENT,135000.0,Source Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48374787,debt_consolidation,Debt consolidation,940xx,CA,19.07,0.0,Feb-1997,1.0,12.0,0.0,44129.0,88.1,24.0,f,0.0,0.0,1238.6,1232.41,987.47,251.13,0.0,0.0,0.0,Jul-2015,628.39,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,65083.0,50100.0
56097337,59759059,18000.0,18000.0,17975.0, 36 months,8.18,565.56,B,B1,"Sr. Director, Analytics",10+ years,RENT,172000.0,Verified,Jul-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56097337,debt_consolidation,Debt consolidation,600xx,IL,18.38,0.0,Apr-2004,0.0,11.0,0.0,9102.0,80.5,15.0,f,16210.36,16187.85,2245.88,2242.76,1789.64,456.24,0.0,0.0,0.0,Dec-2015,565.56,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,50175.0,11300.0
1681482,1964086,20000.0,20000.0,20000.0, 36 months,16.29,706.01,C,C4,Carisam Samuel Meisel INC,4 years,RENT,65000.0,Verified,Nov-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1681482,debt_consolidation,payoff,209xx,MD,19.38,0.0,Mar-2005,1.0,9.0,0.0,3427.0,46.3,13.0,w,0.0,0.0,11772.84,11772.84,6650.17,3233.97,0.0,1888.7,18.887,Feb-2014,706.01,Jun-2014,0.0,INDIVIDUAL,0.0,158.0,43457.0,7400.0
17313308,19435815,11725.0,11725.0,11725.0, 60 months,14.99,278.88,C,C5,Executive Chef,5 years,MORTGAGE,64500.0,Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17313308,debt_consolidation,Debt consolidation,606xx,IL,6.59,0.0,May-2007,0.0,6.0,0.0,3532.0,47.7,10.0,f,9395.81,9395.81,4462.08,4462.08,2329.19,2132.89,0.0,0.0,0.0,Oct-2015,278.88,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,6282.0,7400.0
13316782,15359016,8050.0,8050.0,8050.0, 36 months,17.57,289.3,D,D2,Loan Secretary,10+ years,MORTGAGE,22519.79,Source Verified,Mar-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13316782,debt_consolidation,Debt consolidation,759xx,TX,24.89,0.0,Mar-2000,3.0,13.0,0.0,11569.0,23.3,26.0,w,4099.06,4099.06,5786.7,5786.7,3950.94,1835.76,0.0,0.0,0.0,Dec-2015,290.0,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,40582.0,49700.0
